upi_id,amount,transaction_id,timestamp,merchant,is_fraud
upi_id_13,30221,txn_776,2024-02-02 07:00:00,Merchant C,1
upi_id_46,9883,txn_777,2024-02-02 08:00:00,Merchant B,0
upi_id_35,1137,txn_778,2024-02-02 09:00:00,Merchant B,0
upi_id_6,34833,txn_779,2024-02-02 10:00:00,Merchant A,1
upi_id_82,31967,txn_780,2024-02-02 11:00:00,Merchant B,1
upi_id_69,7010,txn_781,2024-02-02 12:00:00,Merchant B,0
upi_id_47,12988,txn_782,2024-02-02 13:00:00,Merchant B,0
upi_id_25,37312,txn_783,2024-02-02 14:00:00,Merchant A,1
upi_id_66,31576,txn_784,2024-02-02 15:00:00,Merchant C,1
upi_id_10,1008,txn_785,2024-02-02 16:00:00,Merchant B,0
upi_id_56,5446,txn_786,2024-02-02 17:00:00,Merchant A,0
upi_id_30,10707,txn_787,2024-02-02 18:00:00,Merchant A,0
upi_id_5,47518,txn_788,2024-02-02 19:00:00,Merchant C,1
upi_id_33,44487,txn_789,2024-02-02 20:00:00,Merchant B,1
upi_id_65,29258,txn_790,2024-02-02 21:00:00,Merchant B,1
upi_id_18,21737,txn_791,2024-02-02 22:00:00,Merchant C,1
upi_id_96,42208,txn_792,2024-02-02 23:00:00,Merchant C,1
upi_id_49,13282,txn_793,2024-02-03 00:00:00,Merchant A,0
upi_id_11,1436,txn_794,2024-02-03 01:00:00,Merchant A,0
upi_id_85,33340,txn_795,2024-02-03 02:00:00,Merchant C,1
upi_id_26,35151,txn_796,2024-02-03 03:00:00,Merchant B,1
upi_id_63,25822,txn_797,2024-02-03 04:00:00,Merchant A,1
upi_id_89,26661,txn_798,2024-02-03 05:00:00,Merchant A,1
upi_id_86,5085,txn_799,2024-02-03 06:00:00,Merchant B,0
upi_id_59,16662,txn_800,2024-02-03 07:00:00,Merchant A,0
upi_id_27,13508,txn_801,2024-02-03 08:00:00,Merchant B,0
upi_id_49,7060,txn_802,2024-02-03 09:00:00,Merchant B,0
upi_id_77,18272,txn_803,2024-02-03 10:00:00,Merchant B,0
upi_id_33,45540,txn_804,2024-02-03 11:00:00,Merchant C,1
upi_id_98,7492,txn_805,2024-02-03 12:00:00,Merchant C,0
upi_id_99,47296,txn_806,2024-02-03 13:00:00,Merchant C,1
upi_id_1,14860,txn_807,2024-02-03 14:00:00,Merchant B,0
upi_id_21,8074,txn_808,2024-02-03 15:00:00,Merchant B,0
upi_id_55,9078,txn_809,2024-02-03 16:00:00,Merchant C,0
upi_id_6,20954,txn_810,2024-02-03 17:00:00,Merchant A,1
upi_id_92,11384,txn_811,2024-02-03 18:00:00,Merchant B,0
upi_id_81,49147,txn_812,2024-02-03 19:00:00,Merchant A,1
upi_id_69,2354,txn_813,2024-02-03 20:00:00,Merchant A,0
upi_id_95,23822,txn_814,2024-02-03 21:00:00,Merchant B,1
upi_id_5,37568,txn_815,2024-02-03 22:00:00,Merchant B,1
upi_id_3,49839,txn_816,2024-02-03 23:00:00,Merchant A,1
upi_id_53,24861,txn_817,2024-02-04 00:00:00,Merchant A,1
upi_id_23,21196,txn_818,2024-02-04 01:00:00,Merchant C,1
upi_id_53,11940,txn_819,2024-02-04 02:00:00,Merchant C,0
upi_id_37,25339,txn_820,2024-02-04 03:00:00,Merchant B,1
upi_id_74,21731,txn_821,2024-02-04 04:00:00,Merchant C,1
upi_id_74,21428,txn_822,2024-02-04 05:00:00,Merchant C,1
upi_id_83,35197,txn_823,2024-02-04 06:00:00,Merchant C,1
upi_id_17,27084,txn_824,2024-02-04 07:00:00,Merchant C,1
upi_id_85,21511,txn_825,2024-02-04 08:00:00,Merchant A,1
upi_id_78,44065,txn_826,2024-02-04 09:00:00,Merchant B,1
upi_id_73,7814,txn_827,2024-02-04 10:00:00,Merchant C,0
upi_id_1,31599,txn_828,2024-02-04 11:00:00,Merchant A,1
upi_id_51,47183,txn_829,2024-02-04 12:00:00,Merchant A,1
upi_id_45,27571,txn_830,2024-02-04 13:00:00,Merchant A,1
upi_id_77,27083,txn_831,2024-02-04 14:00:00,Merchant C,1
upi_id_4,29242,txn_832,2024-02-04 15:00:00,Merchant C,1
upi_id_62,30679,txn_833,2024-02-04 16:00:00,Merchant B,1
upi_id_65,44570,txn_834,2024-02-04 17:00:00,Merchant C,1
upi_id_32,11746,txn_835,2024-02-04 18:00:00,Merchant C,0
upi_id_34,26030,txn_836,2024-02-04 19:00:00,Merchant A,1
upi_id_92,13026,txn_837,2024-02-04 20:00:00,Merchant B,0
upi_id_95,36125,txn_838,2024-02-04 21:00:00,Merchant C,1
upi_id_72,14289,txn_839,2024-02-04 22:00:00,Merchant C,0
upi_id_39,23651,txn_840,2024-02-04 23:00:00,Merchant A,1
upi_id_26,6541,txn_841,2024-02-05 00:00:00,Merchant A,0
upi_id_34,32233,txn_842,2024-02-05 01:00:00,Merchant C,1
upi_id_54,16423,txn_843,2024-02-05 02:00:00,Merchant B,0
upi_id_3,3343,txn_844,2024-02-05 03:00:00,Merchant B,0
upi_id_50,41847,txn_845,2024-02-05 04:00:00,Merchant A,1
upi_id_12,35613,txn_846,2024-02-05 05:00:00,Merchant A,1
upi_id_65,10397,txn_847,2024-02-05 06:00:00,Merchant C,0
upi_id_54,17483,txn_848,2024-02-05 07:00:00,Merchant A,0
upi_id_5,23412,txn_849,2024-02-05 08:00:00,Merchant C,1
upi_id_94,46767,txn_850,2024-02-05 09:00:00,Merchant B,1
upi_id_94,13262,txn_851,2024-02-05 10:00:00,Merchant B,0
upi_id_57,3094,txn_852,2024-02-05 11:00:00,Merchant C,0
upi_id_17,11723,txn_853,2024-02-05 12:00:00,Merchant A,0
upi_id_47,22043,txn_854,2024-02-05 13:00:00,Merchant B,1
upi_id_23,44414,txn_855,2024-02-05 14:00:00,Merchant A,1
upi_id_79,47852,txn_856,2024-02-05 15:00:00,Merchant B,1
upi_id_85,28088,txn_857,2024-02-05 16:00:00,Merchant C,1
upi_id_14,32348,txn_858,2024-02-05 17:00:00,Merchant C,1
upi_id_66,33757,txn_859,2024-02-05 18:00:00,Merchant C,1
upi_id_75,39215,txn_860,2024-02-05 19:00:00,Merchant B,1
upi_id_51,16336,txn_861,2024-02-05 20:00:00,Merchant A,0
upi_id_38,28603,txn_862,2024-02-05 21:00:00,Merchant A,1
upi_id_64,48902,txn_863,2024-02-05 22:00:00,Merchant A,1
upi_id_98,34451,txn_864,2024-02-05 23:00:00,Merchant B,1
upi_id_38,32197,txn_865,2024-02-06 00:00:00,Merchant B,1
upi_id_50,5627,txn_866,2024-02-06 01:00:00,Merchant B,0
upi_id_98,7425,txn_867,2024-02-06 02:00:00,Merchant B,0
upi_id_82,12858,txn_868,2024-02-06 03:00:00,Merchant B,0
upi_id_30,44924,txn_869,2024-02-06 04:00:00,Merchant A,1
upi_id_79,19983,txn_870,2024-02-06 05:00:00,Merchant B,0
upi_id_91,11426,txn_871,2024-02-06 06:00:00,Merchant B,0
upi_id_51,1981,txn_872,2024-02-06 07:00:00,Merchant A,0
upi_id_63,48291,txn_873,2024-02-06 08:00:00,Merchant B,1
upi_id_98,26432,txn_874,2024-02-06 09:00:00,Merchant A,1
upi_id_52,19441,txn_875,2024-02-06 10:00:00,Merchant A,0
upi_id_38,41753,txn_876,2024-02-06 11:00:00,Merchant C,1
upi_id_97,17176,txn_877,2024-02-06 12:00:00,Merchant C,0
upi_id_88,48652,txn_878,2024-02-06 13:00:00,Merchant C,1
upi_id_79,26386,txn_879,2024-02-06 14:00:00,Merchant C,1
upi_id_30,38159,txn_880,2024-02-06 15:00:00,Merchant B,1
upi_id_51,23020,txn_881,2024-02-06 16:00:00,Merchant C,1
upi_id_81,18640,txn_882,2024-02-06 17:00:00,Merchant A,0
upi_id_5,19995,txn_883,2024-02-06 18:00:00,Merchant B,0
upi_id_29,34376,txn_884,2024-02-06 19:00:00,Merchant C,1
upi_id_4,21564,txn_885,2024-02-06 20:00:00,Merchant A,1
upi_id_10,39342,txn_886,2024-02-06 21:00:00,Merchant B,1
upi_id_56,5777,txn_887,2024-02-06 22:00:00,Merchant B,0
upi_id_17,36445,txn_888,2024-02-06 23:00:00,Merchant C,1
upi_id_74,3381,txn_889,2024-02-07 00:00:00,Merchant B,0
upi_id_17,8712,txn_890,2024-02-07 01:00:00,Merchant A,0
upi_id_84,8783,txn_891,2024-02-07 02:00:00,Merchant B,0
upi_id_88,17435,txn_892,2024-02-07 03:00:00,Merchant A,0
upi_id_69,46766,txn_893,2024-02-07 04:00:00,Merchant B,1
upi_id_34,20018,txn_894,2024-02-07 05:00:00,Merchant C,1
upi_id_6,30708,txn_895,2024-02-07 06:00:00,Merchant A,1
upi_id_53,39111,txn_896,2024-02-07 07:00:00,Merchant B,1
upi_id_66,17344,txn_897,2024-02-07 08:00:00,Merchant B,0
upi_id_77,38828,txn_898,2024-02-07 09:00:00,Merchant B,1
upi_id_43,41653,txn_899,2024-02-07 10:00:00,Merchant A,1
upi_id_75,5656,txn_900,2024-02-07 11:00:00,Merchant A,0
upi_id_23,44860,txn_901,2024-02-07 12:00:00,Merchant A,1
upi_id_55,15252,txn_902,2024-02-07 13:00:00,Merchant C,0
upi_id_80,527,txn_903,2024-02-07 14:00:00,Merchant C,0
upi_id_95,3225,txn_904,2024-02-07 15:00:00,Merchant A,0
upi_id_75,47838,txn_905,2024-02-07 16:00:00,Merchant B,1
upi_id_16,11537,txn_906,2024-02-07 17:00:00,Merchant C,0
upi_id_8,28542,txn_907,2024-02-07 18:00:00,Merchant A,1
upi_id_4,13548,txn_908,2024-02-07 19:00:00,Merchant B,0
upi_id_4,34532,txn_909,2024-02-07 20:00:00,Merchant C,1
upi_id_56,8713,txn_910,2024-02-07 21:00:00,Merchant B,0
upi_id_25,38566,txn_911,2024-02-07 22:00:00,Merchant B,1
upi_id_67,9209,txn_912,2024-02-07 23:00:00,Merchant B,0
upi_id_96,5110,txn_913,2024-02-08 00:00:00,Merchant B,0
upi_id_67,49269,txn_914,2024-02-08 01:00:00,Merchant C,1
upi_id_27,35202,txn_915,2024-02-08 02:00:00,Merchant C,1
upi_id_93,16968,txn_916,2024-02-08 03:00:00,Merchant C,0
upi_id_32,29760,txn_917,2024-02-08 04:00:00,Merchant A,1
upi_id_50,20173,txn_918,2024-02-08 05:00:00,Merchant C,1
upi_id_61,36936,txn_919,2024-02-08 06:00:00,Merchant B,1
upi_id_51,26590,txn_920,2024-02-08 07:00:00,Merchant C,1
upi_id_19,30016,txn_921,2024-02-08 08:00:00,Merchant B,1
upi_id_21,29010,txn_922,2024-02-08 09:00:00,Merchant A,1
upi_id_5,17774,txn_923,2024-02-08 10:00:00,Merchant B,0
upi_id_82,41126,txn_924,2024-02-08 11:00:00,Merchant B,1
upi_id_92,26144,txn_925,2024-02-08 12:00:00,Merchant B,1
upi_id_42,6155,txn_926,2024-02-08 13:00:00,Merchant A,0
upi_id_61,21805,txn_927,2024-02-08 14:00:00,Merchant C,1
upi_id_22,41689,txn_928,2024-02-08 15:00:00,Merchant C,1
upi_id_21,20582,txn_929,2024-02-08 16:00:00,Merchant A,1
upi_id_70,30088,txn_930,2024-02-08 17:00:00,Merchant B,1
upi_id_1,49931,txn_931,2024-02-08 18:00:00,Merchant C,1
upi_id_5,32982,txn_932,2024-02-08 19:00:00,Merchant A,1
upi_id_12,3763,txn_933,2024-02-08 20:00:00,Merchant C,0
upi_id_90,46168,txn_934,2024-02-08 21:00:00,Merchant A,1
upi_id_46,9769,txn_935,2024-02-08 22:00:00,Merchant B,0
upi_id_34,43409,txn_936,2024-02-08 23:00:00,Merchant C,1
upi_id_49,39500,txn_937,2024-02-09 00:00:00,Merchant A,1
upi_id_78,38560,txn_938,2024-02-09 01:00:00,Merchant C,1
upi_id_90,48591,txn_939,2024-02-09 02:00:00,Merchant C,1
upi_id_45,8784,txn_940,2024-02-09 03:00:00,Merchant C,0
upi_id_27,46390,txn_941,2024-02-09 04:00:00,Merchant C,1
upi_id_73,29782,txn_942,2024-02-09 05:00:00,Merchant A,1
upi_id_26,30812,txn_943,2024-02-09 06:00:00,Merchant B,1
upi_id_47,48788,txn_944,2024-02-09 07:00:00,Merchant A,1
upi_id_86,35489,txn_945,2024-02-09 08:00:00,Merchant A,1
upi_id_56,8906,txn_946,2024-02-09 09:00:00,Merchant A,0
upi_id_94,9128,txn_947,2024-02-09 10:00:00,Merchant B,0
upi_id_63,22432,txn_948,2024-02-09 11:00:00,Merchant C,1
upi_id_48,49154,txn_949,2024-02-09 12:00:00,Merchant C,1
upi_id_61,6369,txn_950,2024-02-09 13:00:00,Merchant C,0
upi_id_81,27425,txn_951,2024-02-09 14:00:00,Merchant B,1
upi_id_26,46825,txn_952,2024-02-09 15:00:00,Merchant C,1
upi_id_36,45005,txn_953,2024-02-09 16:00:00,Merchant B,1
upi_id_1,18334,txn_954,2024-02-09 17:00:00,Merchant C,0
upi_id_8,23117,txn_955,2024-02-09 18:00:00,Merchant C,1
upi_id_99,47220,txn_956,2024-02-09 19:00:00,Merchant A,1
upi_id_52,43202,txn_957,2024-02-09 20:00:00,Merchant B,1
upi_id_79,15526,txn_958,2024-02-09 21:00:00,Merchant A,0
upi_id_47,23399,txn_959,2024-02-09 22:00:00,Merchant A,1
upi_id_56,32858,txn_960,2024-02-09 23:00:00,Merchant A,1
upi_id_86,10362,txn_961,2024-02-10 00:00:00,Merchant B,0
upi_id_14,16370,txn_962,2024-02-10 01:00:00,Merchant B,0
upi_id_90,3042,txn_963,2024-02-10 02:00:00,Merchant C,0
upi_id_28,106,txn_964,2024-02-10 03:00:00,Merchant A,0
upi_id_87,9079,txn_965,2024-02-10 04:00:00,Merchant C,0
upi_id_78,25004,txn_966,2024-02-10 05:00:00,Merchant A,1
upi_id_88,6091,txn_967,2024-02-10 06:00:00,Merchant B,0
upi_id_2,38851,txn_968,2024-02-10 07:00:00,Merchant B,1
upi_id_26,49787,txn_969,2024-02-10 08:00:00,Merchant B,1
upi_id_14,1926,txn_970,2024-02-10 09:00:00,Merchant A,0
upi_id_59,18441,txn_971,2024-02-10 10:00:00,Merchant B,0
upi_id_56,39686,txn_972,2024-02-10 11:00:00,Merchant A,1
upi_id_7,26016,txn_973,2024-02-10 12:00:00,Merchant C,1
upi_id_3,33321,txn_974,2024-02-10 13:00:00,Merchant A,1
upi_id_23,25292,txn_975,2024-02-10 14:00:00,Merchant C,1
upi_id_18,36680,txn_976,2024-02-10 15:00:00,Merchant A,1
upi_id_38,26290,txn_977,2024-02-10 16:00:00,Merchant C,1
upi_id_99,3390,txn_978,2024-02-10 17:00:00,Merchant B,0
upi_id_15,25684,txn_979,2024-02-10 18:00:00,Merchant C,1
upi_id_64,13630,txn_980,2024-02-10 19:00:00,Merchant B,0
upi_id_89,24827,txn_981,2024-02-10 20:00:00,Merchant B,1
upi_id_28,35199,txn_982,2024-02-10 21:00:00,Merchant C,1
upi_id_74,26631,txn_983,2024-02-10 22:00:00,Merchant A,1
upi_id_39,33227,txn_984,2024-02-10 23:00:00,Merchant A,1
upi_id_57,46164,txn_985,2024-02-11 00:00:00,Merchant A,1
upi_id_17,32976,txn_986,2024-02-11 01:00:00,Merchant A,1
upi_id_86,900,txn_987,2024-02-11 02:00:00,Merchant A,0
upi_id_90,11654,txn_988,2024-02-11 03:00:00,Merchant B,0
upi_id_44,27962,txn_989,2024-02-11 04:00:00,Merchant A,1
upi_id_25,16406,txn_990,2024-02-11 05:00:00,Merchant B,0
upi_id_17,8602,txn_991,2024-02-11 06:00:00,Merchant B,0
upi_id_13,33663,txn_992,2024-02-11 07:00:00,Merchant B,1
upi_id_84,33283,txn_993,2024-02-11 08:00:00,Merchant C,1
upi_id_25,21289,txn_994,2024-02-11 09:00:00,Merchant C,1
upi_id_68,29546,txn_995,2024-02-11 10:00:00,Merchant B,1
upi_id_10,36878,txn_996,2024-02-11 11:00:00,Merchant C,1
upi_id_67,46027,txn_997,2024-02-11 12:00:00,Merchant A,1
upi_id_18,15314,txn_998,2024-02-11 13:00:00,Merchant A,0
upi_id_100,15350,txn_999,2024-02-11 14:00:00,Merchant B,0
upi_id_86,7180,txn_1000,2024-02-11 15:00:00,Merchant A,0
